chr,start,end,width,transcriptID,geneSymbol,meth.diff,qvalue
405,chr1,31885819,31885905,87,SERINC2,46.01215226,0.000626894
406,chr1,31886176,31886537,362,SERINC2,24.40955513,0.001248629
407,chr1,32083268,32083419,152,HCRTR1,53.23029492,6.44E-08
408,chr1,32226151,32226936,786,MIR4254,34.21503701,0.002153984
409,chr1,32671451,32671761,311,IQCC,49.71616994,1.72E-07
410,chr1,32705905,32706612,708,MTMR9LP,40.28193748,8.76E-05
411,chr1,32671451,32671761,311,IQCC,49.71616994,1.72E-07
412,chr1,32741312,32741634,323,LCK,24.23899636,2.27E-05
413,chr1,33336254,33336566,313,FNDC5,22.70358164,0.001969048
414,chr1,33336254,33336566,313,FNDC5,22.70358164,0.001969048
415,chr1,33366514,33367305,792,TMEM54,34.76831396,0.000282414
416,chr1,33336254,33336566,313,FNDC5,22.70358164,0.001969048
417,chr1,33351917,33352647,731,HPCA,40.28227555,0.00011787
418,chr1,34642344,34642764,421,C1orf94,39.94469772,7.68E-05
419,chr1,34632087,34632241,155,C1orf94,30.99211056,0.000428868
420,chr1,36550637,36550914,278,TEKT2,-40.83232394,1.37E-05
421,chr1,38099712,38100860,1149,RSPO1,32.43526883,0.000838524
422,chr1,38099712,38100860,1149,RSPO1,32.43526883,0.000838524
423,chr1,38099712,38100860,1149,RSPO1,32.43526883,0.000838524
424,chr1,38099712,38100860,1149,RSPO1,32.43526883,0.000838524
425,chr1,38259147,38259253,107,MANEAL,30.92984471,0.002656894
426,chr1,38229950,38230376,427,EPHA10,38.26471103,3.10E-08
427,chr1,38259147,38259253,107,MANEAL,30.92984471,0.002656894
428,chr1,38229950,38230376,427,EPHA10,38.26471103,3.10E-08
429,chr1,38259147,38259253,107,MANEAL,30.92984471,0.002656894
430,chr1,38470539,38470762,224,FHL3,35.62297255,7.48E-07
431,chr1,38510479,38511306,828,POU3F1,54.19005202,1.88E-06
432,chr1,38511719,38512338,620,POU3F1,33.37914991,1.86E-05
433,chr1,38512665,38513613,949,POU3F1,34.88496779,0.000345423
434,chr1,38511198,38511266,69,POU3F1,-60.49793218,2.28E-07
435,chr1,38470539,38470762,224,FHL3,35.62297255,7.48E-07
436,chr1,39407566,39407770,205,RHBDL2,34.05417839,1.67E-05
437,chr1,40105376,40105646,271,HEYL,28.57739381,0.000595251
438,chr1,40137233,40137988,756,NT5C1A,38.98069655,0.000389498
439,chr1,40156996,40157345,350,HPCAL4,34.03482762,0.000275937
440,chr1,40157892,40158158,267,HPCAL4,61.41487797,3.31E-12
441,chr1,40156996,40157345,350,HPCAL4,34.03482762,0.000275937
442,chr1,40157892,40158158,267,HPCAL4,61.41487797,3.31E-12
443,chr1,40156996,40157345,350,HPCAL4,34.03482762,0.000275937
444,chr1,40157892,40158158,267,HPCAL4,61.41487797,3.31E-12
445,chr1,40366658,40366959,302,MYCL,41.5392979,5.70E-06
446,chr1,40366658,40366959,302,MYCL,41.5392979,5.70E-06
447,chr1,40366658,40366959,302,MYCL,41.5392979,5.70E-06
448,chr1,40420573,40420649,77,MFSD2A,31.50903702,2.86E-09
449,chr1,40420573,40420649,77,MFSD2A,31.50903702,2.86E-09
450,chr1,40781264,40781396,133,COL9A2,31.87025979,7.69E-06
451,chr1,40782220,40783090,871,COL9A2,30.33510439,0.000523301
452,chr1,40781050,40781175,126,COL9A2,-39.91996553,2.15E-05
453,chr1,40974056,40974124,69,EXO5,40.97502166,0.000372052
454,chr1,40974517,40974914,398,EXO5,29.92071421,0.000241124
455,chr1,40943284,40943386,103,ZFP69,31.96735004,0.000198962
456,chr1,41327641,41327811,171,CITED4,29.37303701,0.000450567
457,chr1,43919181,43919786,606,HYI,31.36691775,0.001899298
458,chr1,43919181,43919786,606,HYI,31.36691775,0.001899298
459,chr1,43919181,43919786,606,HYI,31.36691775,0.001899298
460,chr1,46669065,46669346,282,LURAP1,45.9131756,6.41E-06
461,chr1,46859670,46860265,596,FAAH,39.61130698,0.000169581
462,chr1,47881961,47882954,994,FOXE3,29.39768287,0.002088748
463,chr1,49242192,49242558,367,BEND5,45.14299452,9.93E-09
464,chr1,53067893,53068485,593,GPX7,30.98349505,0.000337906
465,chr1,53098570,53099231,662,FAM159A,26.86274181,0.00352293
466,chr1,53387269,53387493,225,ECHDC2,33.34265674,3.29E-05
467,chr1,53387269,53387493,225,ECHDC2,33.34265674,3.29E-05
468,chr1,53387269,53387493,225,ECHDC2,33.34265674,3.29E-05
469,chr1,53393455,53393705,251,SCP2,41.27084485,1.24E-07
470,chr1,53528096,53528756,661,PODN,36.00306281,0.000233549
471,chr1,53529024,53529095,72,PODN,33.26391306,9.43E-05
472,chr1,53528096,53528756,661,PODN,36.00306281,0.000233549
473,chr1,53529024,53529095,72,PODN,33.26391306,9.43E-05
474,chr1,53528096,53528756,661,PODN,36.00306281,0.000233549
475,chr1,53529024,53529095,72,PODN,33.26391306,9.43E-05
476,chr1,53528096,53528756,661,PODN,36.00306281,0.000233549
477,chr1,53529024,53529095,72,PODN,33.26391306,9.43E-05
478,chr1,53926404,53926493,90,DMRTB1,63.03161111,5.07E-09
479,chr1,55462875,55462913,39,BSND,35.61486481,2.80E-07
480,chr1,55504789,55505448,660,PCSK9,35.34516384,0.001555596
481,chr1,55446073,55446458,386,TMEM61,34.2420658,8.40E-06
482,chr1,63788097,63788375,279,FOXD3,27.02610508,0.006000029
483,chr1,63788075,63788358,284,FOXD3,-29.98662668,9.25E-05
484,chr1,67773362,67773701,340,IL12RB2,46.80490752,5.51E-07
485,chr1,67773362,67773701,340,IL12RB2,46.80490752,5.51E-07
486,chr1,67773362,67773701,340,IL12RB2,46.80490752,5.51E-07
487,chr1,67773362,67773701,340,IL12RB2,46.80490752,5.51E-07
488,chr1,67773362,67773701,340,IL12RB2,46.80490752,5.51E-07
489,chr1,67773362,67773701,340,IL12RB2,46.80490752,5.51E-07
490,chr1,70819746,70819783,38,HHLA3,32.84050179,0.001507175
491,chr1,70819746,70819783,38,HHLA3,32.84050179,0.001507175
492,chr1,70819746,70819783,38,HHLA3,32.84050179,0.001507175
493,chr1,70819746,70819783,38,HHLA3,32.84050179,0.001507175
494,chr1,71512484,71512625,142,PTGER3,42.43363542,5.49E-10
495,chr1,71512956,71513288,333,PTGER3,32.3161576,3.26E-05
496,chr1,71512484,71512625,142,PTGER3,42.43363542,5.49E-10
497,chr1,71512956,71513288,333,PTGER3,32.3161576,3.26E-05
498,chr1,71512484,71512625,142,ZRANB2-AS1,42.43363542,5.49E-10
499,chr1,71512956,71513288,333,ZRANB2-AS1,32.3161576,3.26E-05
500,chr1,75600740,75601194,455,LHX8,-28.71059355,0.000144102
501,chr1,85513606,85514538,933,MCOLN3,34.39935265,0.000334746
502,chr1,85513606,85514538,933,MCOLN3,34.39935265,0.000334746
503,chr1,87169781,87169980,200,SH3GLB1,61.30484347,2.48E-15
504,chr1,87169781,87169980,200,SH3GLB1,61.30484347,2.48E-15
505,chr1,87169781,87169980,200,SH3GLB1,61.30484347,2.48E-15
506,chr1,87169781,87169980,200,SH3GLB1,61.30484347,2.48E-15
507,chr1,92495531,92495828,298,EPHX4,41.37422879,6.34E-05
508,chr1,92683482,92683655,174,C1orf146,31.11081487,6.86E-05
509,chr1,92950249,92951278,1030,GFI1,32.27383631,7.31E-05
510,chr1,92951777,92951910,134,GFI1,42.05227775,4.53E-06
511,chr1,92950249,92951278,1030,GFI1,32.27383631,7.31E-05
512,chr1,92951777,92951910,134,GFI1,42.05227775,4.53E-06
513,chr1,92950249,92951278,1030,GFI1,32.27383631,7.31E-05
514,chr1,95007797,95008046,250,F3,50.19461509,2.95E-05
515,chr1,95007797,95008046,250,F3,50.19461509,2.95E-05
516,chr1,98510936,98511106,171,MIR137,-32.17766312,3.03E-05
517,chr1,98510936,98511106,171,MIR2682,-32.17766312,3.03E-05
518,chr1,99470007,99470610,604,LPPR5,36.49170572,0.003032857
519,chr1,99470007,99470610,604,LPPR5,36.49170572,0.003032857
520,chr1,100231312,100231386,75,FRRS1,48.04794667,3.97E-06
521,chr1,101004598,101005685,1088,GPR88,50.66625918,2.92E-06
522,chr1,101702663,101702744,82,S1PR1,35.37091198,1.58E-05
523,chr1,109940214,109940428,215,SORT1,26.45553196,6.40E-05
524,chr1,110052029,110052606,578,AMIGO1,28.88595177,0.009396451
525,chr1,110008908,110009975,1068,SYPL2,37.42788232,4.12E-06
526,chr1,110612444,110613466,1023,ALX3,23.07279146,0.000441605
527,chr1,110693142,110693625,484,SLC6A17,21.00233771,0.003665698
528,chr1,111149137,111150385,1249,KCNA2,36.10352705,0.000186645
529,chr1,111060870,111061292,423,KCNA10,44.36280836,2.39E-05
530,chr1,111746469,111747249,781,DENND2D,44.8539896,3.43E-05
531,chr1,112282927,112283126,200,FAM212B,-35.85029439,0.000124167
532,chr1,112282927,112283126,200,LOC100506343,-35.85029439,0.000124167
533,chr1,112282927,112283126,200,LOC100506343,-35.85029439,0.000124167
534,chr1,112531560,112532145,586,LOC643355,33.33397131,7.12E-05
535,chr1,112532913,112533765,853,LOC643355,43.39088049,0.000743101
536,chr1,112531589,112532134,546,LOC643355,-30.23915571,1.29E-05
537,chr1,113256974,113257799,826,PPM1J,33.62916462,0.000191242
538,chr1,116380414,116382302,1889,NHLH2,43.24580497,9.22E-06
539,chr1,116380414,116382302,1889,NHLH2,43.24580497,9.22E-06
540,chr1,116961203,116961336,134,ATP1A1OS,33.35253102,7.65E-11
541,chr1,116961203,116961336,134,ATP1A1OS,33.35253102,7.65E-11
542,chr1,116961203,116961336,134,ATP1A1OS,33.35253102,7.65E-11
543,chr1,116915320,116915506,187,ATP1A1,24.58990421,0.00022905
544,chr1,116961203,116961336,134,ATP1A1OS,33.35253102,7.65E-11
545,chr1,116961203,116961336,134,ATP1A1OS,33.35253102,7.65E-11
546,chr1,117452287,117453604,1318,PTGFRN,31.54501004,5.12E-06
547,chr1,119532784,119532983,200,TBX15,-35.1427215,1.41E-05
548,chr1,121260836,121261149,314,EMBP1,29.19292541,0.007816104
549,chr1,145438329,145438357,29,TXNIP,53.60018076,8.01E-05
550,chr1,150122814,150123147,334,PLEKHO1,31.22493675,0.000478191
551,chr1,150521898,150522037,140,ADAMTSL4,24.19165267,1.52E-05
552,chr1,150521898,150522037,140,ADAMTSL4,24.19165267,1.52E-05
553,chr1,150488399,150488805,407,LINC00568,37.86837932,5.17E-09
554,chr1,151020341,151020874,534,C1orf56,23.48665401,0.000118675
555,chr1,151693924,151694085,162,RIIAD1,46.03140065,0.000214618
556,chr1,151688364,151688520,157,CELF3,40.98475588,3.70E-07
557,chr1,151688364,151688520,157,CELF3,40.98475588,3.70E-07
558,chr1,151688364,151688520,157,CELF3,40.98475588,3.70E-07
559,chr1,151882272,151882371,100,THEM4,36.87575832,2.27E-06
560,chr1,151810223,151810982,760,LOC100132111,30.56336763,2.24E-05
561,chr1,152487804,152488119,316,CRCT1,38.21005868,3.32E-05
562,chr1,153233593,153234208,616,LOR,42.3588994,2.24E-05
563,chr1,153650884,153651123,240,NPR1,33.18363722,0.00012579
564,chr1,153651449,153652150,702,NPR1,43.72958601,6.68E-09
565,chr1,154474107,154474826,720,TDRD10,40.75344121,0.00027502
566,chr1,154474107,154474826,720,SHE,40.75344121,0.00027502
567,chr1,154474107,154474826,720,TDRD10,40.75344121,0.00027502
568,chr1,154539976,154540904,929,CHRNB2,35.990146,5.18E-05
569,chr1,155224083,155224236,154,FAM189B,58.79835132,1.59E-10
570,chr1,155224083,155224236,154,FAM189B,58.79835132,1.59E-10
571,chr1,155224083,155224236,154,FAM189B,58.79835132,1.59E-10
572,chr1,156338639,156339287,649,RHBG,29.42304239,0.000172907
573,chr1,156338639,156339287,649,RHBG,29.42304239,0.000172907
574,chr1,156338639,156339287,649,RHBG,29.42304239,0.000172907
575,chr1,156338639,156339287,649,RHBG,29.42304239,0.000172907
576,chr1,156390671,156391667,997,MIR9-1,39.37979559,4.12E-05
577,chr1,156571369,156571519,151,GPATCH4,29.3469047,0.000143053
578,chr1,156611766,156612003,238,BCAN,43.07376711,2.03E-09
579,chr1,156571369,156571519,151,GPATCH4,29.3469047,0.000143053
580,chr1,156611766,156612003,238,BCAN,43.07376711,2.03E-09
581,chr1,156698815,156698877,63,RRNAD1,27.56240623,1.24E-05
582,chr1,156698815,156698877,63,RRNAD1,27.56240623,1.24E-05
583,chr1,156698815,156698877,63,ISG20L2,27.56240623,1.24E-05
584,chr1,156862221,156862253,33,PEAR1,36.0349527,0.000426436
585,chr1,156829743,156830095,353,INSRR,37.06298514,4.70E-05
586,chr1,156830434,156831098,665,INSRR,32.1749946,0.002056353
587,chr1,156829743,156830095,353,NTRK1,37.06298514,4.70E-05
588,chr1,156830434,156831098,665,NTRK1,32.1749946,0.002056353
589,chr1,156829743,156830095,353,NTRK1,37.06298514,4.70E-05
590,chr1,156830434,156831098,665,NTRK1,32.1749946,0.002056353
591,chr1,159750416,159750424,9,DUSP23,40.07042254,4.22E-07
592,chr1,159750805,159751234,430,DUSP23,42.18213208,4.30E-05
593,chr1,159824623,159825011,389,C1orf204,35.05570038,0.000397055
594,chr1,159824778,159824919,142,C1orf204,-38.87224975,5.77E-05
595,chr1,160067938,160068270,333,IGSF8,29.65299869,4.60E-07
596,chr1,160067938,160068270,333,IGSF8,29.65299869,4.60E-07
597,chr1,160370207,160370631,425,VANGL2,38.60348381,0.000233615
598,chr1,161228552,161229214,663,PCP4L1,43.02363904,1.16E-06
599,chr1,167486925,167487130,206,CD247,29.55382384,0.000142558
600,chr1,167486925,167487130,206,CD247,29.55382384,0.000142558
601,chr1,173638888,173639037,150,ANKRD45,41.42423753,1.07E-06
602,chr1,179544816,179545307,492,NPHS2,42.24354972,0.00010917
603,chr1,179712486,179713548,1063,FAM163A,27.9884835,0.000549886
604,chr1,180881488,180882319,832,KIAA1614,32.51277893,0.0007323
605,chr1,182360496,182361271,776,GLUL,33.61939012,0.00125052
606,chr1,182360496,182361271,776,GLUL,33.61939012,0.00125052
607,chr1,182360496,182361271,776,GLUL,33.61939012,0.00125052
608,chr1,182584220,182584403,184,LOC284648,49.41077529,3.06E-10
609,chr1,183154980,183155546,567,LAMC2,26.36953914,0.002731511
610,chr1,183154980,183155546,567,LAMC2,26.36953914,0.002731511
611,chr1,184005989,184006497,509,COLGALT2,27.57235092,0.00074121
612,chr1,197744383,197744847,465,DENND1B,30.87532707,0.000351706
613,chr1,197880450,197881045,596,LHX9,33.32444395,0.005096219
614,chr1,197885146,197885224,79,LHX9,61.72392583,1.29E-05
615,chr1,200992305,200992797,493,KIF21B,37.6034067,3.45E-05
616,chr1,200992305,200992797,493,KIF21B,37.6034067,3.45E-05
617,chr1,200992305,200992797,493,KIF21B,37.6034067,3.45E-05
618,chr1,200992305,200992797,493,KIF21B,37.6034067,3.45E-05
619,chr1,201123102,201123471,370,TMEM9,-29.65084253,2.30E-05
620,chr1,201083287,201084375,1089,ASCL5,27.75264809,4.96E-05
621,chr1,201368359,201369008,650,LAD1,36.51831055,0.000216107
622,chr1,202611670,202611777,108,SYT2,37.33189242,0.000206418
623,chr1,202612097,202612133,37,SYT2,67.92882744,4.00E-08
624,chr1,203097408,203097495,88,ADORA1,51.27821486,5.06E-06
625,chr1,203097408,203097495,88,ADORA1,51.27821486,5.06E-06
626,chr1,205012328,205012585,258,CNTN2,40.01853823,0.000312963
627,chr1,205424830,205425739,910,BLACAT1,58.17146269,1.23E-07
628,chr1,205426096,205426487,392,BLACAT1,62.03308339,9.29E-15
629,chr1,205473813,205474017,205,CDK18,43.19008917,9.32E-07
630,chr1,205473813,205474017,205,CDK18,43.19008917,9.32E-07
631,chr1,205473813,205474017,205,CDK18,43.19008917,9.32E-07
632,chr1,205537816,205538088,273,MFSD4,47.91310506,1.08E-06
633,chr1,206223578,206224021,444,AVPR1B,34.51340559,0.000162581
634,chr1,206730398,206730737,340,RASSF5,55.64350182,4.48E-06
635,chr1,207627600,207628071,472,CR2,32.58362557,0.00115284
636,chr1,207627600,207628071,472,CR2,32.58362557,0.00115284
637,chr1,211849311,211849544,234,NEK2,32.70107168,0.002091092
638,chr1,211849311,211849544,234,NEK2,32.70107168,0.002091092
639,chr1,211849311,211849544,234,NEK2,32.70107168,0.002091092
640,chr1,212780184,212780518,335,ATF3,41.97852236,1.70E-06
641,chr1,212781156,212781404,249,ATF3,54.33687476,1.39E-07
642,chr1,212780184,212780518,335,ATF3,41.97852236,1.70E-06
643,chr1,212781156,212781404,249,ATF3,54.33687476,1.39E-07
644,chr1,212780184,212780518,335,ATF3,41.97852236,1.70E-06
645,chr1,212781156,212781404,249,ATF3,54.33687476,1.39E-07
646,chr1,212780184,212780518,335,ATF3,41.97852236,1.70E-06
647,chr1,212781156,212781404,249,ATF3,54.33687476,1.39E-07
648,chr1,213124495,213124912,418,VASH2,49.35644014,4.12E-05
649,chr1,213124495,213124912,418,VASH2,49.35644014,4.12E-05
650,chr1,213124495,213124912,418,VASH2,49.35644014,4.12E-05
651,chr1,220101086,220101881,796,SLC30A10,31.95489452,0.000216761
652,chr1,220101086,220101881,796,SLC30A10,31.95489452,0.000216761
653,chr1,220863532,220863978,447,C1orf115,45.47770858,3.22E-05
654,chr1,220921852,220921970,119,2-Mar,47.34505671,4.44E-07
655,chr1,223566705,223567268,564,C1orf65,38.35982665,3.70E-06
656,chr1,226187477,226187576,100,SDE2,52.14760926,9.23E-11
657,chr1,226411199,226411864,666,MIXL1,36.45500209,0.000635188
658,chr1,226411199,226411864,666,MIXL1,36.45500209,0.000635188
659,chr1,227915567,227915975,409,LOC100130093,55.87858215,8.60E-07
660,chr1,227915567,227915975,409,LOC100130093,55.87858215,8.60E-07
661,chr1,228134569,228134834,266,WNT9A,30.78540161,0.000867503
662,chr1,228128417,228128875,459,MIR5008,26.78602561,2.73E-06
663,chr1,228401654,228401927,274,C1orf145,40.53472068,1.65E-05
664,chr1,228354515,228354576,62,IBA57,51.44392342,1.84E-05
665,chr1,228354515,228354576,62,IBA57-AS1,51.44392342,1.84E-05
666,chr1,228354515,228354576,62,IBA57-AS1,51.44392342,1.84E-05
667,chr1,228401654,228401927,274,C1orf145,40.53472068,1.65E-05
668,chr1,228871301,228871858,558,RHOU,36.97358793,0.000287971
669,chr1,231175265,231175793,529,FAM89A,29.55819158,0.00025353
670,chr1,231176367,231176964,598,FAM89A,35.68846643,0.004207575
671,chr1,231762924,231762990,67,DISC1,45.43192397,4.56E-05
672,chr1,231762924,231762990,67,DISC1,45.43192397,4.56E-05
673,chr1,231762924,231762990,67,DISC1,45.43192397,4.56E-05
674,chr1,231762924,231762990,67,DISC1,45.43192397,4.56E-05
675,chr1,231762924,231762990,67,DISC1,45.43192397,4.56E-05
676,chr1,232941154,232941634,481,MAP10,47.38164145,1.99E-06
677,chr1,233463469,233463805,337,KIAA1804,32.69139027,0.00052626
678,chr1,233464166,233464509,344,KIAA1804,41.61838677,0.000456714
679,chr1,233464243,233464291,49,KIAA1804,-32.631737,4.05E-05
680,chr1,233749777,233750207,431,KCNK1,43.21289924,0.002109312
681,chr1,233750783,233750914,132,KCNK1,42.12791594,5.01E-07
682,chr1,233750256,233750461,206,KCNK1,-28.92993026,4.18E-05
683,chr1,236444767,236445065,299,ERO1LB,24.69949578,1.71E-06
684,chr1,236849494,236850241,748,ACTN2,31.73039834,0.001191987
685,chr1,236849494,236850241,748,ACTN2,31.73039834,0.001191987
686,chr1,236849494,236850241,748,ACTN2,31.73039834,0.001191987
687,chr1,240775357,240775442,86,GREM2,35.5032068,0.002712781
688,chr1,241682443,241682560,118,FH,39.29887821,6.98E-05
689,chr1,247275139,247275147,9,C1orf229,32.65644955,0.000451265
690,chr1,247694167,247694366,200,GCSAML-AS1,39.32193758,0.00062601
691,chr1,249152329,249152569,241,ZNF692,37.91448241,3.27E-07
692,chr1,249152329,249152569,241,ZNF692,37.91448241,3.27E-07
693,chr1,249152329,249152569,241,ZNF692,37.91448241,3.27E-07
694,chr2,50574067,50574740,674,NRXN1,35.88428653,8.66E-07
695,chr2,100721178,100722207,1030,AFF3,47.80236378,7.06E-06
696,chr2,193059100,193060130,1031,TMEFF2,35.46006134,0.00018859
697,chr2,193060620,193060669,50,TMEFF2,34.33199367,5.45E-07
698,chr2,945827,946156,330,SNTG2,38.24217108,1.60E-06
699,chr2,946567,947045,479,SNTG2,38.88103815,1.31E-09
700,chr2,946849,947029,181,SNTG2,-37.92280443,5.46E-05
701,chr2,17720173,17720408,236,VSNL1,49.06018349,8.16E-09
702,chr2,31457286,31457532,247,EHD3,53.80420741,4.44E-09
703,chr2,29338055,29338203,149,CLIP4,-26.0172962,0.000383027
704,chr2,44065626,44065928,303,ABCG5,28.05056347,0.000192835
705,chr2,80530373,80530815,443,CTNNA2,41.14064045,1.46E-05
706,chr2,80531389,80531809,421,CTNNA2,34.53259245,0.000168018
707,chr2,101767077,101767266,190,TBC1D8,39.00083338,1.54E-09
708,chr2,115918769,115919485,717,DPP10,48.13946983,2.14E-06
709,chr2,115919757,115919986,230,DPP10,37.71069379,9.21E-08
710,chr2,115918769,115919485,717,DPP10,48.13946983,2.14E-06
711,chr2,115919757,115919986,230,DPP10,37.71069379,9.21E-08
712,chr2,135475771,135476383,613,TMEM163,38.02548755,9.02E-06
713,chr2,135475731,135475972,242,TMEM163,-34.94308052,0.001124297
714,chr2,139537787,139538129,343,NXPH2,56.72855973,2.88E-07
715,chr2,149895081,149895407,327,LYPD6B,38.06964563,8.03E-05
716,chr2,175111804,175111918,115,OLA1,64.10818713,0.000334237
717,chr2,175111804,175111918,115,OLA1,64.10818713,0.000334237
718,chr2,182521229,182521626,398,CERKL,27.19101065,0.000168018
719,chr2,180725721,180726026,306,ZNF385B,30.93565722,0.000122314
720,chr2,182521229,182521626,398,CERKL,27.19101065,0.000168018
721,chr2,182521229,182521626,398,CERKL,27.19101065,0.000168018
722,chr2,182521229,182521626,398,CERKL,27.19101065,0.000168018
723,chr2,182521229,182521626,398,CERKL,27.19101065,0.000168018
724,chr2,182521229,182521626,398,CERKL,27.19101065,0.000168018
725,chr2,182521229,182521626,398,CERKL,27.19101065,0.000168018
726,chr2,200327642,200328126,485,SATB2,29.99918318,8.84E-05
727,chr2,206546633,206546746,114,NRP2,37.45510261,0.000254634
728,chr2,206546633,206546746,114,NRP2,37.45510261,0.000254634
729,chr2,206546633,206546746,114,NRP2,37.45510261,0.000254634
730,chr2,206546633,206546746,114,NRP2,37.45510261,0.000254634
731,chr2,206546633,206546746,114,NRP2,37.45510261,0.000254634
732,chr2,205410363,205410899,537,PARD3B,36.50525523,0.000940256
733,chr2,206546633,206546746,114,NRP2,37.45510261,0.000254634
734,chr2,205410363,205410899,537,PARD3B,36.50525523,0.000940256
735,chr2,205410363,205410899,537,PARD3B,36.50525523,0.000940256
736,chr2,210636366,210636817,452,UNC80,35.65068627,3.63E-05
737,chr2,210636366,210636817,452,UNC80,35.65068627,3.63E-05
738,chr2,213402503,213402747,245,ERBB4,39.60891907,3.00E-06
739,chr2,213403083,213403438,356,ERBB4,26.48954614,0.001931225
740,chr2,213402503,213402747,245,ERBB4,39.60891907,3.00E-06
741,chr2,213403083,213403438,356,ERBB4,26.48954614,0.001931225
742,chr2,222436318,222436683,366,EPHA4,23.9953485,0.004191007
743,chr2,223289101,223289923,823,SGPP2,45.39337569,0.000204675
744,chr2,235859974,235860443,470,SH3BP4,28.19015581,2.93E-05
745,chr2,7057708,7058365,658,RNF144A,26.60017561,0.000162597
746,chr2,10090920,10091418,499,GRHL1,42.29455261,2.03E-05
747,chr2,10091959,10092400,442,GRHL1,30.34434635,6.85E-05
748,chr2,10092506,10092624,119,GRHL1,-51.45061334,1.06E-05
749,chr2,9562482,9562568,87,CPSF3,-26.35935778,1.42E-05
