username,topic,ses
Lou-Dawg,Xbox 360,2
Lou.weird,Ronald Reagan,2
Lou.weird,Islam,1
Lou72JG,The Beatles,5
LouCypher,World War II,1
LouI,George Washington,8
LouI,Ronald Reagan,1
LouI,Bill Gates,1
LouI,United States,1
LoudMouth,Global warming,1
Loudenvier,Scientology,2
Loudmag,50 Cent,1
Loudsox,Israel,1
Loudsox,Cannabis (drug),1
Louea555,The Simpsons,3
Loughlin,World War II,1
Louieduvall,Cannabis (drug),1
Louiesoto,50 Cent,1
Louis Do Nothing,World War I,1
Louis Taylor,Michael Jackson,11
Louis Taylor,Eminem,1
Louis Waweru,New York City,2
Louis Waweru,United States,1
Louis Waweru,Osama bin Laden,10
Louis Waweru,World War II,1
Louis Waweru,George W. Bush,1
Louis Waweru,Israel,1
Louis-rules-okay,Star Wars,1
Louis.8000,London,1
Louis3333,Xbox 360,1
Louis88,Adolf Hitler,1
Louis88,Israel,2
Louis88,George W. Bush,1
Louis88,Japan,1
Louis88,Christianity,2
Louis9149432737,Global warming,1
LouisTyrer18,Paris Hilton,1
LouisVC,RuneScape,3
Louiseallana,Britney Spears,1
Louisehlc,Paris Hilton,1
Louisejones,Bill Gates,1
Louisgag,Cannabis (drug),3
LouisianaFan,Harry Potter and the Deathly Hallows,1
Loupyd,Muhammad,1
Lourakis,World War II,1
Lousyd,United States,1
Lousyd,The Simpsons,1
Louturks,United States,1
Loux42,Family Guy,2
Lova Falk,Michael Jackson,1
Lovablebeautyme,Britney Spears,1
Lovalova,September 11 attacks,1
Lovalova,Osama bin Laden,1
Love Dream Maker,Britney Spears,2
Love hawaii,Adolf Hitler,1
Love me 33,Family Guy,1
Love vigilante,Albert Einstein,1
Love2sppooggee,IPod,1
Love4ninja,God,1
LoveCat,Cat,1
LoveISinTheAir,Britney Spears,2
LoveLaced,Britney Spears,1
LoveMonkey,Christianity,1
LoveOfFate,Israel,1
LoveOfFate,Bill Gates,4
LoveWiki,India,1
Lovechaz,Islam,1
Lovecostarica,Barack Obama,1
Lovedav,Harry Potter and the Deathly Hallows,1
Loveforhomegirls,Barack Obama,1
Loveindia,India,1
Lovelac7,Harry Potter and the Deathly Hallows,1
Lovelaughterlife,God,1
Lovelaughterlife,Eminem,2
Lovelaughterlife,George W. Bush,1
Lovelaughterlife,Jesus,4
Lovelaughterlife,Adolf Hitler,2
Lovelaughterlife,Saddam Hussein,1
Lovelifeloveliv,Japan,2
Lovelight,George W. Bush,1
Lovelight,September 11 attacks,56
Lovellester,Saddam Hussein,1
Lovely Chris,IPod,1
Lovemangenuis,Michael Jackson,1
Lovemetalrockr,Adolf Hitler,3
Lovepool2001,India,2
Lovepopp,Paris Hilton,1
Lover Romeo,George W. Bush,1
Loverboy012001,Eminem,1
Loverfox,South Park,2
Loverman69,Cannabis (drug),1
Loves2spoogeOnyou,Cannabis (drug),1
LovesMacs,United States,1
LovesMacs,Barack Obama,5
LovesMacs,The Beatles,3
LovesMacs,Jesus,3
LovesMacs,IPod,3
LovesMacs,"United States presidential election, 2008",1
Lovi23,PlayStation 3,1
Lovinlife98657,Britney Spears,4
Lovro,50 Cent,2
Low Sea,Scientology,2
LowLorca,George W. Bush,1
LowLowLow456,Paris Hilton,1
Lowbudgetmoviecritic,"United States presidential election, 2008",6
Lowdboy1,George W. Bush,1
Lowdude,George W. Bush,2
Lowe Gray,Google,1
Lowe4091,Paris Hilton,1
Lowe4091,Family Guy,1
Lowe4091,South Park,1
Lowe4091,The Beatles,1
Loweeel,Ronald Reagan,1
Loweeel,September 11 attacks,3
Lowell1011,George W. Bush,1
Lowell33,September 11 attacks,2
Lowell33,Barack Obama,1
Lowell33,Cat,1
Lowellian,George W. Bush,4
Lowellian,Eminem,6
Lowellian,IPod,2
Lowellian,Britney Spears,1
Lowellian,Albert Einstein,2
Lowellian,Google,1
Lowellian,United States,4
Lowellian,September 11 attacks,3
Lowellian,Barack Obama,3
Lowellian,Bill Gates,8
Lowellian,God,1
Lowellian,Star Wars,2
Lowellian,George Washington,4
Lowellian,Harry Potter,3
Lowellian,Osama bin Laden,6
Lowellian,World War II,7
Lowellian,Tony Blair,1
Lowellian,Adolf Hitler,1
Lowellian,"United States presidential election, 2008",5
Lowellian,World War I,1
Lowellian,Muhammad,1
Lowellian,The Simpsons,2
Lowellian,New York City,5
Lowellt,Paris Hilton,1
Lowey99,Harry Potter and the Deathly Hallows,1
Lowfill,Adolf Hitler,2
Lowkeysteve,PlayStation 3,1
Lownoise1976,George W. Bush,2
Lowreeder,United States,1
Lowreeder,"United States presidential election, 2008",5
Lowreeder,George W. Bush,1
Lowride,United States,1
Lowriekid,PlayStation 3,1
Lowzeewee,Eminem,1
Lox,Cat,1
Loyal23,Star Wars,1
Loyalgame3,Cat,1
Loyalist Cannons,September 11 attacks,6
Loyola07,Paris Hilton,1
LoyolaDude,George W. Bush,1
LoyolaDude,United States,7
Loza11111,United Kingdom,1
Lozeldafan,Barack Obama,1
Lozo82,Britney Spears,1
Lozzaboy,London,1
Lošmi,Harry Potter,1
Lošmi,Harry Potter and the Deathly Hallows,1
Lošmi,Jesus,1
Lpcrawling,RuneScape,1
Lpfan444,George W. Bush,2
Lpfan69,Michael Jackson,1
Lpgeffen,New York City,1
Lpo0,Google,1
Lproven,Adolf Hitler,2
Lpsharpie,Bill Gates,1
Lquilter,Albert Einstein,5
Lquilter,Eminem,1
Lquilter,Christianity,1
Lquilter,Bill Clinton,1
Lquilter,Barack Obama,1
Lquilter,Paris Hilton,1
Lr656,United Kingdom,1
Lr7667,United Kingdom,1
Lr767d,United Kingdom,8
Lradrama,Britney Spears,2
Lradrama,United Kingdom,1
Lradrama,World War I,2
Lradrama,Ronald Reagan,1
Lradrama,Eminem,1
LrdChaos,Osama bin Laden,1
Lrdwhyt,The Simpsons,1
Lrdwhyt,Google,1
Lrose551,IPod,2
Lrrr IV,Wii,5
Lrt241,50 Cent,1
Lrusso99,George W. Bush,1
Lrusso99,United States,2
Lrusso99,Adolf Hitler,2
Lschulz,Albert Einstein,1
Lsdasdadd,Adolf Hitler,1
Lsi john,Scientology,6
Lsjzl,Jesus,3
Lsrockstar,Britney Spears,1
Lst27,Adolf Hitler,2
Lst27,Bill Clinton,4
Lst27,Ronald Reagan,7
Lst27,George W. Bush,3
Lst27,"United States presidential election, 2008",20
Lst27,Barack Obama,1
Lstanley1979,Saddam Hussein,1
Lsufan6,George W. Bush,1
Lsy098,New York City,2
Lsy098,World War II,1
Lszanto,Jesus,1
Lt Master1,RuneScape,1
Lt hindu,50 Cent,1
Lt-wiki-bot,Muhammad,1
Lt-wiki-bot,Bill Gates,1
Lt-wiki-bot,Eminem,1
Lt-wiki-bot,Japan,1
Lt-wiki-bot,George W. Bush,1
Lt-wiki-bot,The Beatles,2
Lt-wiki-bot,World War II,2
Lt-wiki-bot,Islam,2
Lt-wiki-bot,Adolf Hitler,1
Lt. penguin,IPod,1
Lt. penguin,Cannabis (drug),1
Lt. penguin,PlayStation 3,3
Lt.Specht,Adolf Hitler,1
Lt6767,United Kingdom,2
LtNOWIS,India,1
LtNOWIS,Star Wars,7
LtNOWIS,"United States presidential election, 2008",1
LtNOWIS,Scientology,1
LtNOWIS,Cat,1
LtNOWIS,Ronald Reagan,1
LtPowers,Britney Spears,1
LtPowers,South Park,1
LtPowers,Jesus,2
LtPowers,The Beatles,3
LtPowers,September 11 attacks,3
LtPowers,Canada,1
LtWinters,World War I,1
LtWinters,The Simpsons,2
LtWinters,United States,1
LtWinters,World War II,52
Ltascon,Albert Einstein,1
Ltbarcly,George W. Bush,1
Ltclarke,South Park,1
Ltfancypants99,George W. Bush,1
Ltimur,Israel,1
Ltouellette,George W. Bush,1
Ltrustno1l,South Park,1
Ltrustno1l,The Simpsons,1
LttS,Wii,1
Lttl pggy,Tony Blair,2
Lttl pggy,Harry Potter and the Deathly Hallows,3
Ltwin,Israel,1
Ltwin,Scientology,2
Ltwin,"United States presidential election, 2008",2
Lu bu 1,God,1
LuGiADude,United States,2
LuGiADude,Harry Potter and the Deathly Hallows,1
Lua27,George W. Bush,2
Luara4,Adolf Hitler,1
Luatha,Harry Potter and the Deathly Hallows,1
Luatha,George W. Bush,1
Luatha,"United States presidential election, 2008",5
Luatha,Canada,1
Luatha,United Kingdom,1
Lubab,Jesus,1
Lubchenko,Christianity,1
Luboogers25,South Park,1
Lubos,IPod,1
Luby,United States,1
LucAleria,Global warming,11
Luca Annily,Muhammad,1
Luca P-mo,Bill Clinton,1
Lucaaramu,Family Guy,1
Lucaas,September 11 attacks,4
Lucan8ter,Michael Jackson,1
Lucan8ter,George W. Bush,1
Lucano,World War I,1
Lucanos,George W. Bush,1
Lucas Duke,United States,3
Lucas Malor,Cat,1
Lucas Richards,Islam,2
Lucas.tej,Michael Jackson,2
Lucas.tej,Eminem,16
Lucas.tej,50 Cent,9
Lucas22396,Saddam Hussein,2
Lucas606,God,1
Lucas9000,Jesus,1
Lucasbfrbot,United Kingdom,1
Lucasbunchi,The Simpsons,3
Lucasbunchi,The Beatles,4
Lucasgreen42,United Kingdom,1
Lucasjh,Saddam Hussein,1
Lucaslucas,George W. Bush,1
Lucasrem,Scientology,20
LucaviX,Christianity,39
Luce007,Bill Gates,8
LucentPhoenix,Eminem,1
Lucian Sunday,Global warming,1
Lucian Sunday,United Kingdom,1
Lucid,Wii,4
Lucid,George W. Bush,2
Lucid,United Kingdom,3
Lucid,IPod,6
Lucid,Harry Potter and the Deathly Hallows,12
Lucid,Barack Obama,3
Lucid-dream,Global warming,3
Lucidagtha,George W. Bush,1
Lucidish,Albert Einstein,1
Lucidish,Jesus,1
Lucidish,Muhammad,1
Lucidsystems,Global warming,1
Lucien8220,Star Wars,1
LucienBOT,United Kingdom,1
LucienBOT,Israel,1
LuciferMorgan,The Beatles,1
LuciferMorgan,Paris Hilton,1
LuciferMorgan,George W. Bush,1
Luciferian56,Ronald Reagan,2
Lucifero4,World War I,2
Lucishda,Barack Obama,1
Lucius funk,Star Wars,1
Lucius1976,Albert Einstein,7
Lucius1976,United Kingdom,1
Luckas Blade,IPod,2
Luckas-bot,The Simpsons,1
Luckas-bot,Google,1
Luckas-bot,Jesus,1
Luckas-bot,London,1
Luckas-bot,Canada,1
Luckas-bot,Bill Clinton,1
Lucki19,New York City,3
Luckienick101,Canada,1
Luckrider7,Wii,3
Luckrider7,PlayStation 3,1
Lucktle,PlayStation 3,1
Lucky 6.9,George W. Bush,2
Lucky 6.9,Harry Potter,1
Lucky Lukey,George Washington,2
Lucky Mitch,Global warming,2
Lucky Mitch,George W. Bush,8
Lucky Mitch,Saddam Hussein,1
Lucky Phil,World War II,3
Lucky Strike,Canada,1
Lucky foot,Adolf Hitler,1
Lucky number 49,Family Guy,1
Lucky number22,Jesus,1
Lucky13pjn,Ronald Reagan,1
Lucky13pjn,New York City,2
Lucky13pjn,World War II,1
Lucky13pjn,Bill Gates,7
Lucky212,Cat,1
Lucky333123,September 11 attacks,1
LuckyCharm24,Paris Hilton,8
LuckyPoppa,Michael Jackson,1
LuckyPoppa,Barack Obama,2
Luckyherb,Wii,1
Luckyherb,The Beatles,2
Luckyherb,India,1
Luckyherb,Albert Einstein,2
Luckyherb,PlayStation 3,1
Luckyherb,Britney Spears,3
Luckyherb,Cannabis (drug),1
Luckyherb,Family Guy,1
Luckyherb,Global warming,1
Luckyluke,Britney Spears,1
Luckyluke,Canada,7
Luckynumbers,Jesus,1
Luckyskills,Star Wars,1
Luckysod04,Adolf Hitler,1
Luckystars,50 Cent,1
Luckystars,Family Guy,1
Luckystars,Paris Hilton,1
Luckystars,The Simpsons,1
Luckyz21,Harry Potter,7
Lucretius99,Barack Obama,1
Lucy Locket,United Kingdom,2
Lucy-marie,Tony Blair,9
Lucy-marie,Bill Gates,3
Lucy-marie,Barack Obama,2
Lucy456,Britney Spears,1
Lucyin,Canada,1
Lucyin,Israel,1
Ludacris01,Saddam Hussein,1
Ludde23,"United States presidential election, 2008",1
Ludicer,Jesus,1
Ludivine,Britney Spears,2
Ludraman,Christianity,2
Ludraman,September 11 attacks,1
Ludraman,Adolf Hitler,8
Ludraman,IPod,3
Ludraman,George W. Bush,7
Ludraman,The Simpsons,8
Ludvikus,United States,1
Ludvikus,Adolf Hitler,1
LudwigVan,God,1
Ludwigs2,Israel,3
Ludwigs2,Muhammad,1
Ludwigs2,Global warming,2
Ludwigs2,Jesus,1
Ludwigs2,50 Cent,1
Ludwjt5,Cannabis (drug),1
Luedhup2,George Washington,1
Luedhup2,Paris Hilton,1
Lufc Magic,Saddam Hussein,2
Lufiaguy,RuneScape,1
Lufthmark,Britney Spears,1
Lufthmark,South Park,1
Lugiadoom,PlayStation 3,3
Lugiaspal,Britney Spears,3
Lugnuts,Michael Jackson,3
Lugnuts,Britney Spears,1
Luigi III,Wii,1
Luigi-1up,September 11 attacks,1
Luigi-ish,Paris Hilton,6
Luigi-ish,Britney Spears,81
Luigi128,Wii,3
Luigi2,Wii,21
Luigi2,Harry Potter,2
Luigi30,Albert Einstein,1
Luigi30,Japan,1
Luigi30,Michael Jackson,1
Luigi30,Osama bin Laden,1
Luigi30,Wii,1
Luigi30,Britney Spears,1
Luigi30,India,1
Luigi30,RuneScape,1
Luigi30,Islam,1
Luigi30,PlayStation 3,1
Luigi30,Xbox 360,1
Luigi6138,Xbox 360,4
Luigi6138,Wii,1
Luigi6138,PlayStation 3,1
LuigiFan11,The Beatles,10
LuigiManiac,Wii,20
LuigiManiac,Canada,17
LuigiManiac,George W. Bush,23
LuigiManiac,Albert Einstein,10
LuigiManiac,Japan,2
Luigibob,Paris Hilton,2
Luigifan,PlayStation 3,1
Luigifan,Jesus,3
Luigifan,Scientology,6
Luigifan13,Wii,1
Luigiguy,Scientology,2
Luigii249,PlayStation 3,1
Luigiman887,Wii,5
Luiginut,Bill Clinton,5
Luigizanasi,Canada,26
Luis Dantas,Scientology,1
Luis Dantas,Muhammad,1
Luis Dantas,Islam,1
Luis Dantas,RuneScape,2
Luis rib,Israel,2
Luis rib,Jesus,2
Luis rib,United Kingdom,3
Luis.frps,London,2
Luis1972,"United States presidential election, 2008",1
LuisGomez111,George W. Bush,2
Luiscolorado,United States,1
Luisdile02,Saddam Hussein,1
Luismbs,Xbox 360,1
Luismbs,PlayStation 3,35
Luisztdt,Japan,1
Luisztdt,United Kingdom,1
Luisztdt,India,1
Luisztdt,United States,1
Luizalves,Wii,1
Luk,George Washington,1
Luk,United States,1
Luk,Xbox 360,1
Luk,Global warming,2
Luk,Michael Jackson,1
Luk,New York City,1
Luk,Google,1
Luk,World War II,3
Luk,Bill Clinton,1
Luk,George W. Bush,1
Luk,Albert Einstein,1
Luk,Barack Obama,7
Luk,Scientology,5
Luk,Canada,9
Luk,Harry Potter and the Deathly Hallows,2
Luk,India,2
Luk,Saddam Hussein,2
Luk,Cannabis (drug),1
Luk,Britney Spears,2
Luk,South Park,2
Luk,Eminem,2
Luk,Wii,2
Luk,London,3
Luk,Bill Gates,9
Luk,IPod,5
Luk,The Simpsons,2
Luk,Christianity,3
Luk,Cat,1
Luk,Family Guy,1
Luk,50 Cent,2
Luk,PlayStation 3,1
Luk,Paris Hilton,1
Lukalukaluka,Michael Jackson,2
Lukar,Michael Jackson,4
Lukas dif,The Simpsons,1
Lukas heit,Star Wars,1
Lukasz Lukomski,Israel,1
Luke Alexander,Britney Spears,4
Luke Farrelly-Spain,Albert Einstein,11
Luke Mepham,September 11 attacks,1
Luke Parks,London,5
Luke Vandelanotte,Xbox 360,2
Luke Warmwater101,RuneScape,3
Luke.murray,Osama bin Laden,2
Luke009,Adolf Hitler,1
Luke123,George W. Bush,1
Luke21,The Simpsons,1
Luke2509,Britney Spears,3
Luke255,Xbox 360,1
Luke334,United States,1
Luke4545,Bill Clinton,1
Luke4545,South Park,1
Luke4545,George W. Bush,1
Luke56,United States,1
Luke56,George W. Bush,1
LukeFF,Islam,1
LukeM212,Adolf Hitler,1
LukePrince,Jesus,2
LukeS,World War I,1
LukeS,Osama bin Laden,1
LukeSurl,Muhammad,1
LukeSurl,United Kingdom,5
LukeSurl,Family Guy,1
LukeTH,Bill Clinton,2
LukeTheSpook,The Beatles,1
LukeTheSpook,George W. Bush,9
LukeTheSpook,South Park,1
LukeTheSpook,Barack Obama,5
Lukecf,Israel,1
Lukeconnell,Saddam Hussein,1
Lukecorlando,George W. Bush,1
Lukecorlando,Ronald Reagan,1
Lukedesando,Muhammad,2
Lukedpotter,Saddam Hussein,2
Lukedpotter,Tony Blair,4
Lukedpotter,Barack Obama,1
Lukeeboy,Star Wars,1
Lukeewing,Bill Gates,1
Lukefitchy,Barack Obama,1
Lukefour,Tony Blair,1
Lukefp,Cat,1
Lukeisbest,Cannabis (drug),2
Lukeisham,World War I,2
Lukeisham,World War II,2
Lukejea,"United States presidential election, 2008",2
Lukejtharries,Jesus,1
Lukelovesyoutoo,Michael Jackson,1
Lukemadness,United States,2
Lukemadness,PlayStation 3,3
Lukemcintyre,Michael Jackson,1
Lukemw,Saddam Hussein,1
Lukeosborne,Tony Blair,2
Lukeosborne,Osama bin Laden,1
Lukeowens,September 11 attacks,1
Lukerie,"United States presidential election, 2008",4
Lukeroach123456,Tony Blair,1
Lukesmitty,Bill Gates,1
Lukesmitty,Star Wars,1
Lukethepirate,The Simpsons,2
Lukewalsh1234,World War II,1
Lukeward,Ronald Reagan,1
Lukka2019,Eminem,4
Lukobe,"United States presidential election, 2008",1
Lukobe,Osama bin Laden,1
Lukobe,Saddam Hussein,1
Lukobe,Jesus,1
Lukobe,The Beatles,1
Lukobe,Adolf Hitler,1
Lukobe,Israel,1
Lukwam,Family Guy,1
Lukyk9,Bill Gates,4
Lullabye Muse,George W. Bush,1
Lulu of the Lotus-Eaters,Ronald Reagan,1
Lulu of the Lotus-Eaters,George W. Bush,1
Lulu of the Lotus-Eaters,India,11
Lulu of the Lotus-Eaters,Barack Obama,387
Lulu4ever2,George W. Bush,1
Lulu965,Albert Einstein,1
Lulumast1255,God,1
Lulurascal,Harry Potter and the Deathly Hallows,22
Lulwut92,Jesus,2
Lulzcaster,Barack Obama,1
Lulzed,George W. Bush,1
Lumaga,Christianity,3
Lumaga,Barack Obama,1
Lumaga,South Park,3
Lumaga,Scientology,1
Lumarine,Google,1
Lumbarto,Christianity,1
Lumbering Buffalo,World War II,1
Lumbert,RuneScape,1
Lumberzeus,Cat,3
Lume,Adolf Hitler,1
Lumidek,George W. Bush,1
Lumidek,Global warming,15
Lumidek,Adolf Hitler,2
Lumidek,Barack Obama,1
Lumidek,Albert Einstein,3
Lumidek,Muhammad,1
Lumiere,George W. Bush,2
Luminaflare,Tony Blair,1
Lumingz,World War I,4
Luminifer,South Park,1
Luminifer,Michael Jackson,2
Luminifer,Google,2
Luminifer,Paris Hilton,1
LuminousSpecter,Wii,1
Luminum,Harry Potter and the Deathly Hallows,3
Lumos3,Global warming,2
Lumos3,The Beatles,7
Lumos3,Saddam Hussein,5
Lumos3,Albert Einstein,1
Lumos3,Eminem,2
Lumos3,Harry Potter,1
Lumos3,Britney Spears,1
Lumos3,United Kingdom,1
Lumos3,Google,1
Lumos3,Tony Blair,2
Lumpit,George W. Bush,1
Lumpylips,George W. Bush,1
Luna Imper,Bill Clinton,1
Luna Santin,India,12
Luna Santin,Cannabis (drug),10
Luna Santin,George Washington,8
Luna Santin,Cat,23
Luna Santin,South Park,6
Luna Santin,United Kingdom,12
Luna Santin,World War I,9
Luna Santin,Bill Clinton,14
Luna Santin,"United States presidential election, 2008",3
Luna Santin,Harry Potter,13
Luna Santin,The Beatles,14
Luna Santin,World War II,8
Luna Santin,50 Cent,5
Luna Santin,Islam,6
Luna Santin,New York City,10
Luna Santin,The Simpsons,5
Luna Santin,Scientology,13
Luna Santin,Muhammad,31
Luna Santin,United States,8
Luna Santin,Adolf Hitler,26
Luna Santin,September 11 attacks,14
Luna Santin,Albert Einstein,14
Luna Santin,Japan,32
Luna Santin,Christianity,12
Luna Santin,Jesus,5
Luna Santin,Barack Obama,8
Luna Santin,Global warming,8
Luna Santin,Israel,3
Luna Santin,Saddam Hussein,16
Luna Santin,Paris Hilton,11
Luna Santin,Osama bin Laden,18
Luna Santin,IPod,8
Luna Santin,Canada,25
Luna Santin,Michael Jackson,1
Luna Santin,Wii,4
Luna Santin,RuneScape,4
Luna Santin,Family Guy,8
Luna Santin,Tony Blair,7
Luna Santin,Xbox 360,8
Luna Santin,Ronald Reagan,18
Luna Santin,London,3
Luna Santin,PlayStation 3,16
Luna Santin,Star Wars,13
Luna Santin,Harry Potter and the Deathly Hallows,4
Luna Santin,God,8
Luna Santin,Google,4
Luna Santin,Eminem,13
Luna Santin,Bill Gates,24
Luna Santin,Britney Spears,3
Luna Santin,George W. Bush,24
Luna7,Barack Obama,1
Lunacy fringe,Paris Hilton,3
Lunahq7,Family Guy,2
Lunapuella,Harry Potter,1
Lunar Jesters,Eminem,1
Lunar Jesters,RuneScape,1
Lunarboy,Cat,8
Lunarbunny,50 Cent,1
Lunarbunny,Google,1
Lunarbunny,Osama bin Laden,1
Lunared2,The Beatles,1
Lunarian,George Washington,1
Lunarsurface,September 11 attacks,1
Lunartick,Jesus,1
Lunasock,Wii,1
LunaticFringe,Adolf Hitler,1
LunaticFringe,Star Wars,1
Lunatio,Jesus,1
Lunavorax,Bill Gates,1
Lunchscale,Michael Jackson,1
Lundse,Islam,1
Lundym,Barack Obama,1
Lunest,World War II,1
Lungszeague,Osama bin Laden,1
Lungszeague,Saddam Hussein,1
Lungzbee,George W. Bush,1
Lunkhead3,50 Cent,1
Lunkhead4,50 Cent,1
Lunkwill,Cat,1
Lunkwill,Bill Gates,2
Lunnbd90,Harry Potter,1
Luong,New York City,1
Luongofan2,United Kingdom,1
LupEnd007,Eminem,1
Lupetto3919,London,1
Luph25,Xbox 360,5
Luph25,Wii,3
Luph25,PlayStation 3,33
Lupin,Israel,1
Lupin,RuneScape,3
Lupin,United Kingdom,2
Lupin,God,4
Lupin,George W. Bush,2
Lupin,George Washington,1
Lupin,Bill Gates,2
Lupin,Tony Blair,2
Lupin,Eminem,2
Lupin,Muhammad,1
Lupin,Osama bin Laden,3
Lupin,World War II,2
Lupin,Saddam Hussein,4
Lupin,New York City,2
Lupin,London,11
Lupin,Wii,1
Lupin,50 Cent,2
Lupin,Britney Spears,1
Lupin,Adolf Hitler,2
Lupin,United States,2
Lupin,Michael Jackson,2
Lupin,Xbox 360,2
Lupin,Canada,1
Lupin,Google,2
Lupin,Albert Einstein,1
Lupin,Christianity,2
Lupin,Ronald Reagan,1
Lupin,Islam,1
Lupin,Harry Potter,2
Lupinoid,Harry Potter,1
Lupinoid,Jesus,1
Lupinoid,Japan,1
Lupitaº,United States,1
Lupo,World War II,4
Lupo,George W. Bush,26
Lupo,September 11 attacks,4
Lupo,United States,6
Lupo,Muhammad,1
Lupo,Google,2
Lupo,Michael Jackson,9
Lupo,Bill Clinton,5
Lupo,God,1
Lupo,Britney Spears,1
Lupo,Albert Einstein,28
Lupo,Adolf Hitler,15
Lupo,Bill Gates,1
Lupo,The Beatles,3
Lupo,George Washington,6
Lupo,World War I,2
Lupo,50 Cent,1
Lupo,Jesus,2
Lupo,Tony Blair,10
Lupo,Canada,1
Lupo,Scientology,1
Lupo,Islam,1
Lupo,Japan,2
Lupo,Paris Hilton,4
Lupo,Saddam Hussein,3
Lupo,RuneScape,3
Lupo,Cat,13
Lupo 298,London,1
Luprecal,Israel,2
Luprecal,Adolf Hitler,2
Luqigaoyan,Google,2
Luqmaanmm,George W. Bush,5
Luqmanskye,Israel,2
Luqui,Britney Spears,1
Luqui,Family Guy,6
Lurgis,Ronald Reagan,2
Lurker,Tony Blair,2
Lurker,United Kingdom,1
Lurker,India,2
Lurker,IPod,4
LurkingInChicago,PlayStation 3,3
Lurulu,Barack Obama,2
Lussier,United States,2
Lussier,Canada,2
Lususromulus,George W. Bush,1
Lususromulus,Barack Obama,1
Luther Blissett,Bill Clinton,1
Luther Hull,World War II,1
Luther von cool,Wii,1
Lutherjw,Harry Potter and the Deathly Hallows,5
Lutherjw,"United States presidential election, 2008",1
Lutherjw,Global warming,2
Lutherx,PlayStation 3,1
Luugi,Michael Jackson,2
Luugi,50 Cent,1
Luuva,Muhammad,1
Luuva,World War II,2
Luuva,Islam,1
Luuva,The Beatles,1
Luuva,Adolf Hitler,1
Luuva,World War I,1
Luuva,Barack Obama,1
Luuva,New York City,2
Luuva,Bill Gates,1
Luuvabot,Ronald Reagan,1
Luuvabot,George Washington,1
Luv24,Family Guy,2
LuvLuv G2000,Britney Spears,2
LuvTheJams06,Israel,2
LuvableBaka,Family Guy,1
Luvaluva1988,The Beatles,1
Luvbach1,Adolf Hitler,1
Luvcraft,Wii,3
Luvinchicken45692,Wii,2
Luvtheheaven,Harry Potter and the Deathly Hallows,2
LuvzAudi1250,George W. Bush,1
LuvzAudi1250,50 Cent,2
Luweese,Britney Spears,1
Luwilt,London,1
Luxa,George W. Bush,1
Luxclay,Barack Obama,1
Luxclay,George W. Bush,2
Luxee,Paris Hilton,1
Luxem,"United States presidential election, 2008",2
Luxies,Family Guy,2
Luxor99,United States,1
Luxuriuz,50 Cent,1
Lvildos,Israel,2
Lvisking,Michael Jackson,7
Lvivske,Israel,1
Lvken7,George W. Bush,5
Lvken7,Ronald Reagan,2
Lvmcneese21,George W. Bush,1
Lw99dds,IPod,1
Lwafler,George Washington,4
Lwalt,Barack Obama,14
Lwdjaymac,George W. Bush,1
Lwiki222,Harry Potter,1
Lwoauis,Wii,1
Lx 121,World War II,5
Lx 121,World War I,2
Lx Rogue,George W. Bush,1
LxX5xeXxl,The Beatles,1
Lxndrlancaster,Michael Jackson,2
Lxowle,Cat,1
Lxr54c,United Kingdom,2
Lxto,50 Cent,3
Lycanthrope777,Scientology,1
Lycurgus,Japan,1
Lycurgus,United States,2
Lycurgus,Muhammad,2
Lycurgus,God,15
Lycurgus,"United States presidential election, 2008",3
Lydiabeat,The Beatles,1
Lyellin,Bill Clinton,1
Lyellin,George W. Bush,6
Lyellin,Barack Obama,1
Lyellin,World War II,1
Lyfe Tyme,50 Cent,9
Lyght,RuneScape,1
Lyght,Star Wars,1
Lyght,George W. Bush,1
Lyght,The Simpsons,2
Lykaestria,Cat,2
Lykantrop,Albert Einstein,2
Lykken007,Adolf Hitler,1
Lylos,Google,1
Lynbarn,Tony Blair,9
Lynchburg,Google,1
Lynchiavelli,Cat,1
Lyndafis,United Kingdom,1
Lynden Price,Cannabis (drug),2
LyndonJohnson,Canada,1
Lynn Maury,Adolf Hitler,1
LynnMarie,Scientology,1
LynnMeilleur,United States,1
Lynnae,Harry Potter and the Deathly Hallows,2
Lynntoniolondon,London,5
Lynntoniolondon,George Washington,1
Lynnvallmao,Canada,1
Lynx Austin,George W. Bush,1
Lynx Austin,George Washington,1
Lynx46,IPod,2
Lynxara,Albert Einstein,1
Lynxe,Cat,1
LyokoWarrior4Life,South Park,1
Lyonspen,Barack Obama,2
Lyphard Melody,George Washington,2
LyptonVillage,South Park,1
Lyra9514,Star Wars,2
Lyricmac,South Park,1
Lyrics,Japan,1
Lysdexia,Wii,1
Lyserge,Christianity,1
LysolLover,The Beatles,2
Lysy,World War II,3
Lysy,Adolf Hitler,3
Lyt701,Jesus,2
Lytel,Harry Potter,1
Lythian,Star Wars,1
Lyude5,Jesus,1
Lyuokdea,Eminem,2
Lyverbe,Adolf Hitler,1
Lyverbe,George W. Bush,1
Lzandman,Bill Gates,1
Lzaragoza,Jesus,1
Lzheng1993,The Simpsons,2
Lzur,Google,1
Lzur,Tony Blair,1
Lzyford,Canada,1
LéonTheCleaner,Eminem,1
